sale_id,product_id,customer_id,store_id,sale_date,quantity,unit_price,total_amount
8203,45,985,15,2024-07-04,1,189.04,189.04
8204,24,416,19,2023-08-06,5,447.75,2238.75
8205,20,560,4,2023-02-25,1,286.8,286.8
8206,46,640,6,2023-11-04,2,122.91,245.82
8207,22,362,8,2023-09-26,4,185.61,742.44
8208,48,960,9,2023-04-23,4,194.93,779.72
8209,13,754,9,2024-09-03,4,183.21,732.84
8210,5,924,3,2023-09-07,5,107.02,535.1
8211,50,12,4,2023-10-10,2,351.37,702.74
8212,25,918,7,2024-05-27,4,260.99,1043.96
8213,40,425,12,2024-10-09,4,263.4,1053.6
8214,10,384,16,2024-04-25,3,122.08,366.24
8215,26,802,13,2024-04-08,2,347.15,694.3
8216,17,539,4,2023-03-01,4,20.05,80.2
8217,2,603,9,2023-06-18,2,138.27,276.54
8218,30,683,14,2023-11-05,1,193.36,193.36
8219,16,68,10,2023-12-01,1,170.47,170.47
8220,42,280,10,2023-06-12,4,147.62,590.48
8221,49,565,10,2023-08-12,5,75.66,378.3
8222,50,159,9,2023-11-22,1,351.37,351.37
8223,24,687,8,2023-05-26,4,447.75,1791.0
8224,17,143,12,2023-08-18,3,20.05,60.15
8225,48,449,17,2023-12-04,1,194.93,194.93
8226,39,374,5,2023-10-27,5,391.69,1958.45
8227,29,776,14,2024-10-31,1,28.27,28.27
8228,30,562,16,2023-09-07,1,193.36,193.36
8229,47,557,8,2023-02-13,5,163.54,817.7
8230,49,85,11,2023-09-04,1,75.66,75.66
8231,5,880,3,2024-08-20,5,107.02,535.1
8232,10,642,12,2024-01-06,2,122.08,244.16
8233,17,491,4,2023-03-24,4,20.05,80.2
8234,37,179,18,2023-04-22,2,220.89,441.78
8235,21,548,2,2023-01-03,2,441.38,882.76
8236,6,227,7,2024-03-17,2,382.22,764.44
8237,2,436,7,2024-05-07,4,138.27,553.08
8238,11,448,6,2024-04-21,1,497.06,497.06
8239,33,122,14,2023-05-29,4,269.05,1076.2
8240,15,901,7,2023-01-31,2,170.46,340.92
8241,8,513,6,2024-07-17,3,322.78,968.34
8242,7,652,10,2024-09-04,2,225.41,450.82
8243,1,314,3,2024-02-24,2,107.48,214.96
8244,6,198,1,2024-11-26,3,382.22,1146.66
8245,38,550,16,2024-01-08,5,23.93,119.65
8246,3,961,5,2023-09-07,5,276.91,1384.55
8247,34,150,2,2024-03-22,4,418.02,1672.08
8248,30,229,8,2024-05-07,2,193.36,386.72
8249,32,22,10,2023-02-02,3,385.42,1156.26
8250,48,309,16,2023-02-12,4,194.93,779.72
8251,8,376,3,2024-04-23,3,322.78,968.34
8252,27,478,11,2024-06-13,5,99.84,499.2
8253,31,74,20,2023-05-29,2,249.7,499.4
8254,20,87,14,2023-12-14,1,286.8,286.8
8255,5,82,17,2024-10-26,2,107.02,214.04
8256,15,378,7,2023-09-20,3,170.46,511.38
8257,32,652,13,2024-01-16,1,385.42,385.42
8258,1,597,18,2024-05-18,3,107.48,322.44
8259,1,992,15,2024-01-19,3,107.48,322.44
8260,47,517,1,2024-07-28,5,163.54,817.7
8261,22,288,17,2024-01-14,2,185.61,371.22
8262,16,444,7,2023-03-23,4,170.47,681.88
8263,1,202,19,2024-01-29,5,107.48,537.4
8264,30,530,19,2024-09-05,2,193.36,386.72
8265,2,107,2,2023-09-05,5,138.27,691.35
8266,40,852,19,2023-10-15,3,263.4,790.2
8267,2,696,3,2023-04-01,1,138.27,138.27
8268,15,853,9,2024-03-25,2,170.46,340.92
8269,44,501,1,2023-09-04,1,472.09,472.09
8270,24,737,3,2023-07-03,3,447.75,1343.25
8271,28,517,7,2024-11-24,4,406.72,1626.88
8272,22,708,2,2023-01-01,3,185.61,556.83
8273,22,590,10,2023-04-20,4,185.61,742.44
8274,21,683,15,2024-09-02,3,441.38,1324.14
8275,6,1000,5,2023-12-05,5,382.22,1911.1
8276,27,385,18,2024-09-22,1,99.84,99.84
8277,22,698,12,2023-08-31,4,185.61,742.44
8278,42,904,1,2024-11-14,1,147.62,147.62
8279,48,326,9,2023-09-04,1,194.93,194.93
8280,7,255,18,2023-12-01,2,225.41,450.82
8281,4,927,20,2024-02-12,1,315.3,315.3
8282,15,343,14,2023-06-20,2,170.46,340.92
8283,19,193,3,2024-05-28,2,203.07,406.14
8284,20,907,9,2024-11-01,4,286.8,1147.2
8285,42,856,3,2024-10-25,5,147.62,738.1
8286,28,868,4,2024-05-14,4,406.72,1626.88
8287,42,192,4,2023-07-05,2,147.62,295.24
8288,37,251,19,2024-07-23,2,220.89,441.78
8289,12,994,16,2023-01-01,4,78.4,313.6
8290,17,882,11,2023-09-16,4,20.05,80.2
8291,30,103,4,2024-11-19,1,193.36,193.36
8292,36,596,19,2024-07-16,5,488.38,2441.9
8293,47,936,11,2024-02-06,1,163.54,163.54
8294,45,144,15,2024-08-25,4,189.04,756.16
8295,12,654,3,2024-11-17,4,78.4,313.6
8296,43,492,12,2024-06-11,4,6.21,24.84
8297,38,898,2,2024-11-19,2,23.93,47.86
8298,25,385,4,2023-09-24,3,260.99,782.97
8299,49,463,18,2023-11-09,4,75.66,302.64
8300,41,60,6,2023-02-04,1,172.46,172.46
8301,25,43,3,2024-01-28,4,260.99,1043.96
8302,2,509,16,2024-07-25,4,138.27,553.08
8303,5,380,20,2023-06-30,5,107.02,535.1
8304,37,788,8,2024-06-18,5,220.89,1104.45
8305,14,423,3,2024-12-01,2,118.89,237.78
8306,4,167,2,2023-02-27,1,315.3,315.3
8307,20,245,10,2024-11-09,4,286.8,1147.2
8308,1,183,8,2024-03-13,4,107.48,429.92
8309,5,343,11,2024-06-21,4,107.02,428.08
8310,34,321,1,2023-06-08,2,418.02,836.04
8311,33,402,19,2023-11-18,5,269.05,1345.25
8312,26,553,2,2023-10-20,5,347.15,1735.75
8313,42,354,18,2024-08-28,5,147.62,738.1
8314,19,565,11,2023-06-07,5,203.07,1015.35
8315,43,975,11,2024-03-19,3,6.21,18.63
8316,40,221,11,2023-12-16,1,263.4,263.4
8317,34,120,19,2023-06-09,1,418.02,418.02
8318,16,919,20,2023-05-19,2,170.47,340.94
8319,10,748,15,2023-08-16,3,122.08,366.24
8320,14,185,5,2024-11-14,5,118.89,594.45
8321,19,406,4,2024-09-09,2,203.07,406.14
8322,13,805,3,2024-03-28,1,183.21,183.21
8323,9,328,11,2023-06-27,3,226.05,678.15
8324,11,270,17,2024-05-04,4,497.06,1988.24
8325,10,924,14,2023-06-02,1,122.08,122.08
8326,40,32,15,2024-06-02,4,263.4,1053.6
8327,32,960,14,2023-03-21,3,385.42,1156.26
8328,8,27,7,2023-04-25,5,322.78,1613.9
8329,32,785,19,2023-07-14,5,385.42,1927.1
8330,1,372,16,2023-04-02,1,107.48,107.48
8331,37,248,11,2023-11-28,3,220.89,662.67
8332,49,723,4,2023-03-03,4,75.66,302.64
8333,8,420,8,2023-07-18,5,322.78,1613.9
8334,45,558,5,2024-12-01,2,189.04,378.08
8335,41,634,12,2024-10-26,2,172.46,344.92
8336,45,90,16,2023-05-18,2,189.04,378.08
8337,50,36,18,2024-07-21,5,351.37,1756.85
8338,32,392,12,2024-02-27,2,385.42,770.84
8339,34,850,11,2024-02-05,5,418.02,2090.1
8340,26,151,11,2024-09-30,2,347.15,694.3
8341,15,234,19,2023-09-29,5,170.46,852.3
8342,2,573,18,2023-10-30,2,138.27,276.54
8343,36,431,10,2023-07-12,1,488.38,488.38
8344,26,908,11,2023-07-18,1,347.15,347.15
8345,2,218,14,2023-06-14,5,138.27,691.35
8346,34,525,14,2024-03-08,4,418.02,1672.08
8347,50,319,12,2023-02-26,1,351.37,351.37
8348,46,492,20,2024-02-18,5,122.91,614.55
8349,27,127,12,2023-07-23,5,99.84,499.2
8350,43,203,19,2023-07-23,1,6.21,6.21
8351,32,114,18,2023-12-03,3,385.42,1156.26
8352,10,833,19,2023-04-20,2,122.08,244.16
8353,22,671,9,2024-06-13,1,185.61,185.61
8354,22,202,6,2024-09-30,3,185.61,556.83
8355,6,151,6,2024-11-04,4,382.22,1528.88
8356,6,636,2,2024-06-08,1,382.22,382.22
8357,2,930,1,2023-10-02,5,138.27,691.35
8358,22,661,19,2024-06-11,5,185.61,928.05
8359,21,179,17,2024-03-06,2,441.38,882.76
8360,8,999,7,2023-06-14,2,322.78,645.56
8361,1,624,1,2024-01-24,4,107.48,429.92
8362,5,222,16,2023-04-03,5,107.02,535.1
8363,37,397,14,2024-06-21,4,220.89,883.56
8364,13,333,9,2024-02-04,4,183.21,732.84
8365,20,401,10,2024-08-30,1,286.8,286.8
8366,16,595,14,2024-04-02,3,170.47,511.41
8367,9,444,4,2024-05-23,3,226.05,678.15
8368,9,887,16,2024-03-03,1,226.05,226.05
8369,24,394,17,2023-08-21,1,447.75,447.75
8370,10,886,3,2024-02-26,1,122.08,122.08
8371,29,453,15,2024-02-01,5,28.27,141.35
8372,20,449,15,2024-10-01,3,286.8,860.4
8373,42,734,16,2024-04-23,5,147.62,738.1
8374,47,513,3,2023-04-22,1,163.54,163.54
8375,27,481,1,2023-12-28,5,99.84,499.2
8376,39,245,7,2024-11-17,2,391.69,783.38
8377,20,1,19,2023-01-06,5,286.8,1434.0
8378,48,422,2,2024-06-18,2,194.93,389.86
8379,1,691,8,2023-08-21,3,107.48,322.44
8380,15,181,4,2023-02-05,1,170.46,170.46
8381,31,690,3,2024-05-01,2,249.7,499.4
8382,31,724,4,2023-10-19,1,249.7,249.7
8383,5,476,2,2024-01-29,3,107.02,321.06
8384,7,941,14,2023-10-22,1,225.41,225.41
8385,21,97,15,2023-01-26,4,441.38,1765.52
8386,13,636,1,2024-05-23,3,183.21,549.63
8387,6,219,1,2023-05-11,3,382.22,1146.66
8388,25,903,14,2023-09-07,2,260.99,521.98
8389,13,545,11,2023-04-13,2,183.21,366.42
8390,19,883,20,2024-09-27,5,203.07,1015.35
8391,22,524,8,2024-05-01,3,185.61,556.83
8392,20,869,19,2023-08-12,1,286.8,286.8
8393,12,755,10,2024-07-22,2,78.4,156.8
8394,13,653,20,2024-02-25,2,183.21,366.42
8395,37,319,10,2024-04-16,3,220.89,662.67
8396,25,61,16,2024-07-04,4,260.99,1043.96
8397,49,831,13,2023-08-14,4,75.66,302.64
8398,42,513,19,2023-05-08,5,147.62,738.1
8399,21,507,17,2024-07-23,5,441.38,2206.9
8400,11,133,4,2024-06-21,2,497.06,994.12
8401,13,248,10,2024-06-12,1,183.21,183.21
8402,26,930,7,2023-11-17,2,347.15,694.3
8403,11,970,9,2023-08-28,4,497.06,1988.24
8404,28,200,15,2024-02-17,2,406.72,813.44
8405,41,174,11,2024-04-30,5,172.46,862.3
8406,41,585,17,2024-08-11,4,172.46,689.84
8407,42,400,10,2023-08-07,4,147.62,590.48
8408,23,269,17,2023-06-04,4,259.5,1038.0
8409,18,554,5,2024-08-03,5,200.41,1002.05
8410,43,315,1,2024-02-21,2,6.21,12.42
8411,15,926,6,2023-03-04,5,170.46,852.3
8412,7,662,13,2023-08-06,4,225.41,901.64
8413,11,937,14,2023-12-05,4,497.06,1988.24
8414,36,946,19,2024-11-05,5,488.38,2441.9
8415,42,59,12,2024-10-15,1,147.62,147.62
8416,19,707,12,2024-04-15,5,203.07,1015.35
8417,50,349,6,2024-03-06,1,351.37,351.37
8418,37,453,9,2024-10-08,2,220.89,441.78
8419,9,964,1,2024-08-07,3,226.05,678.15
8420,27,685,6,2024-10-14,1,99.84,99.84
8421,32,302,8,2023-08-25,5,385.42,1927.1
8422,22,111,7,2023-03-15,4,185.61,742.44
8423,46,316,6,2023-08-05,4,122.91,491.64
8424,30,728,17,2023-05-27,2,193.36,386.72
8425,29,143,6,2023-03-04,2,28.27,56.54
8426,20,374,10,2024-07-22,2,286.8,573.6
8427,48,981,3,2023-09-14,4,194.93,779.72
8428,5,21,11,2024-11-10,3,107.02,321.06
8429,13,288,17,2024-03-12,4,183.21,732.84
8430,37,641,6,2023-11-24,4,220.89,883.56
8431,40,848,10,2023-03-09,3,263.4,790.2
8432,23,522,7,2024-03-07,5,259.5,1297.5
8433,20,958,15,2023-05-19,1,286.8,286.8
8434,8,862,5,2024-03-25,4,322.78,1291.12
8435,9,198,3,2023-09-18,3,226.05,678.15
8436,6,764,13,2023-09-20,5,382.22,1911.1
8437,8,496,11,2023-07-21,2,322.78,645.56
8438,27,783,19,2024-01-31,3,99.84,299.52
8439,41,830,20,2024-06-04,2,172.46,344.92
8440,35,297,20,2023-10-23,5,367.83,1839.15
8441,23,427,19,2024-11-01,4,259.5,1038.0
8442,22,157,1,2023-04-06,5,185.61,928.05
8443,22,665,18,2024-09-14,1,185.61,185.61
8444,29,625,1,2024-09-16,2,28.27,56.54
8445,1,855,2,2024-09-17,1,107.48,107.48
8446,13,379,2,2024-07-24,3,183.21,549.63
8447,23,884,18,2023-09-08,5,259.5,1297.5
8448,48,59,14,2023-11-18,3,194.93,584.79
8449,46,120,17,2024-05-10,5,122.91,614.55
8450,31,714,11,2023-04-10,3,249.7,749.1
8451,42,838,20,2024-06-27,4,147.62,590.48
8452,46,491,15,2024-06-16,4,122.91,491.64
8453,21,669,11,2023-01-29,4,441.38,1765.52
8454,41,674,9,2023-06-15,2,172.46,344.92
8455,35,895,14,2023-08-16,2,367.83,735.66
8456,32,578,14,2024-06-23,2,385.42,770.84
8457,13,811,19,2023-12-04,1,183.21,183.21
8458,10,165,1,2023-10-30,2,122.08,244.16
8459,43,561,5,2024-09-25,1,6.21,6.21
8460,45,255,2,2023-10-25,4,189.04,756.16
8461,13,762,17,2023-10-22,1,183.21,183.21
8462,11,710,16,2024-07-28,5,497.06,2485.3
8463,26,630,2,2024-05-16,5,347.15,1735.75
8464,31,746,19,2023-01-23,5,249.7,1248.5
8465,37,100,16,2023-11-11,2,220.89,441.78
8466,30,148,17,2024-09-25,2,193.36,386.72
8467,37,971,14,2024-03-03,1,220.89,220.89
8468,25,422,18,2023-03-14,3,260.99,782.97
8469,30,662,17,2023-07-29,2,193.36,386.72
8470,47,533,7,2023-07-27,4,163.54,654.16
8471,45,851,2,2024-05-03,5,189.04,945.2
8472,46,462,11,2023-09-02,3,122.91,368.73
8473,22,440,13,2023-04-11,5,185.61,928.05
8474,47,998,17,2024-01-10,5,163.54,817.7
8475,33,307,5,2024-07-13,1,269.05,269.05
8476,42,278,3,2023-09-06,5,147.62,738.1
8477,12,861,3,2023-01-08,5,78.4,392.0
8478,28,527,18,2024-01-03,4,406.72,1626.88
8479,17,771,12,2024-11-21,4,20.05,80.2
8480,27,47,12,2024-03-02,3,99.84,299.52
8481,33,469,17,2023-05-26,1,269.05,269.05
8482,28,499,5,2024-04-22,4,406.72,1626.88
8483,27,632,16,2023-08-15,1,99.84,99.84
8484,32,698,14,2024-01-04,5,385.42,1927.1
8485,34,731,14,2023-12-26,5,418.02,2090.1
8486,19,738,19,2023-11-08,1,203.07,203.07
8487,3,265,3,2023-06-13,4,276.91,1107.64
8488,8,362,14,2023-06-13,5,322.78,1613.9
8489,2,395,12,2023-02-15,4,138.27,553.08
8490,13,431,8,2024-07-13,1,183.21,183.21
8491,30,591,16,2024-07-08,2,193.36,386.72
8492,25,427,12,2023-07-06,4,260.99,1043.96
8493,31,911,1,2024-03-22,5,249.7,1248.5
8494,8,730,4,2024-08-19,1,322.78,322.78
8495,40,945,12,2024-06-21,1,263.4,263.4
8496,40,487,16,2024-05-02,4,263.4,1053.6
8497,25,66,4,2023-01-23,5,260.99,1304.95
8498,17,169,1,2024-08-11,2,20.05,40.1
8499,25,399,16,2023-04-17,4,260.99,1043.96
8500,30,175,1,2023-11-19,1,193.36,193.36
8501,4,167,15,2024-07-22,3,315.3,945.9
8502,28,733,19,2024-10-28,3,406.72,1220.16
8503,27,447,7,2024-05-12,5,99.84,499.2
8504,17,421,6,2023-08-17,3,20.05,60.15
8505,25,798,9,2023-12-26,3,260.99,782.97
8506,19,330,13,2024-01-30,3,203.07,609.21
8507,34,876,4,2024-03-23,2,418.02,836.04
8508,9,591,17,2023-09-17,5,226.05,1130.25
8509,4,465,18,2023-07-30,4,315.3,1261.2
8510,47,669,11,2024-03-24,1,163.54,163.54
8511,20,359,15,2024-04-09,2,286.8,573.6
8512,5,553,9,2024-02-05,1,107.02,107.02
8513,21,567,12,2023-12-21,4,441.38,1765.52
8514,4,654,13,2023-08-29,3,315.3,945.9
8515,19,911,4,2024-02-16,3,203.07,609.21
8516,7,313,16,2024-01-15,2,225.41,450.82
8517,47,893,19,2024-02-21,5,163.54,817.7
8518,32,636,13,2023-11-23,3,385.42,1156.26
8519,8,784,18,2024-03-27,2,322.78,645.56
8520,6,235,2,2024-06-14,4,382.22,1528.88
8521,34,325,2,2023-07-21,3,418.02,1254.06
8522,50,589,4,2023-06-18,1,351.37,351.37
8523,43,502,2,2023-03-10,1,6.21,6.21
8524,12,20,6,2023-08-06,2,78.4,156.8
8525,19,737,2,2024-04-24,4,203.07,812.28
8526,32,754,12,2023-07-19,1,385.42,385.42
8527,14,63,18,2024-01-10,1,118.89,118.89
8528,22,174,7,2024-04-15,5,185.61,928.05
8529,39,272,7,2023-08-18,5,391.69,1958.45
8530,17,911,2,2024-09-15,2,20.05,40.1
8531,37,249,5,2023-04-20,3,220.89,662.67
8532,5,516,4,2023-09-30,4,107.02,428.08
8533,42,688,18,2023-01-06,5,147.62,738.1
8534,26,286,18,2024-02-10,1,347.15,347.15
8535,15,566,15,2024-04-05,1,170.46,170.46
8536,31,10,5,2024-04-02,2,249.7,499.4
8537,43,347,20,2024-05-18,1,6.21,6.21
8538,43,282,12,2024-04-22,4,6.21,24.84
8539,27,158,6,2024-01-18,3,99.84,299.52
8540,14,661,19,2024-08-03,2,118.89,237.78
8541,26,863,12,2023-10-06,5,347.15,1735.75
8542,1,793,6,2023-11-02,4,107.48,429.92
8543,47,785,18,2024-08-03,4,163.54,654.16
8544,49,562,16,2023-06-20,3,75.66,226.98
8545,45,910,9,2023-03-07,4,189.04,756.16
8546,38,677,7,2024-11-06,2,23.93,47.86
8547,8,25,19,2023-08-17,1,322.78,322.78
8548,16,366,1,2024-07-01,4,170.47,681.88
8549,36,876,17,2024-04-24,1,488.38,488.38
8550,45,643,4,2023-05-08,4,189.04,756.16
8551,38,702,1,2024-09-26,4,23.93,95.72
8552,40,230,13,2024-04-20,5,263.4,1317.0
8553,38,100,3,2024-07-11,5,23.93,119.65
8554,28,174,14,2023-11-13,4,406.72,1626.88
8555,50,679,14,2024-04-02,4,351.37,1405.48
8556,20,542,9,2024-04-18,5,286.8,1434.0
8557,6,360,9,2023-02-28,2,382.22,764.44
8558,41,934,13,2024-01-04,1,172.46,172.46
8559,2,526,15,2023-01-07,3,138.27,414.81
8560,44,504,10,2024-07-31,4,472.09,1888.36
8561,12,276,14,2023-02-23,5,78.4,392.0
8562,47,837,9,2023-10-29,2,163.54,327.08
8563,10,819,13,2023-03-22,2,122.08,244.16
8564,34,192,16,2024-03-15,2,418.02,836.04
8565,46,480,16,2023-06-20,2,122.91,245.82
8566,41,564,3,2023-08-27,5,172.46,862.3
8567,38,377,8,2023-02-28,4,23.93,95.72
8568,4,290,16,2024-02-27,5,315.3,1576.5
8569,31,710,7,2024-05-14,1,249.7,249.7
8570,34,719,16,2024-06-20,3,418.02,1254.06
8571,23,583,19,2023-11-02,2,259.5,519.0
8572,31,416,16,2024-10-18,3,249.7,749.1
8573,25,11,5,2024-11-07,3,260.99,782.97
8574,21,358,7,2023-03-16,3,441.38,1324.14
8575,38,461,5,2024-03-07,5,23.93,119.65
8576,11,759,19,2024-07-24,2,497.06,994.12
8577,42,445,5,2023-07-18,2,147.62,295.24
8578,17,695,12,2023-06-03,3,20.05,60.15
8579,27,569,7,2023-06-26,3,99.84,299.52
8580,8,101,13,2023-08-10,1,322.78,322.78
8581,11,466,16,2024-04-02,2,497.06,994.12
8582,41,802,7,2024-08-15,1,172.46,172.46
8583,1,350,15,2023-10-05,1,107.48,107.48
8584,32,558,6,2024-02-03,2,385.42,770.84
8585,23,680,2,2024-11-15,2,259.5,519.0
8586,5,160,5,2024-02-20,1,107.02,107.02
8587,14,594,2,2023-08-10,2,118.89,237.78
8588,27,760,17,2024-11-16,2,99.84,199.68
8589,26,60,4,2023-10-16,1,347.15,347.15
8590,34,747,12,2024-11-01,3,418.02,1254.06
8591,8,598,17,2024-01-16,5,322.78,1613.9
8592,21,527,10,2023-09-16,4,441.38,1765.52
8593,10,921,7,2024-07-16,1,122.08,122.08
8594,34,46,8,2024-04-24,2,418.02,836.04
8595,22,577,13,2024-08-20,5,185.61,928.05
8596,47,12,9,2023-03-21,2,163.54,327.08
8597,45,101,20,2023-10-14,1,189.04,189.04
8598,23,281,8,2023-03-10,1,259.5,259.5
8599,6,707,7,2024-09-06,2,382.22,764.44
8600,18,893,2,2024-10-31,5,200.41,1002.05
8601,10,62,2,2024-10-04,2,122.08,244.16
8602,41,529,12,2024-09-29,3,172.46,517.38
8603,18,706,4,2024-08-26,5,200.41,1002.05
8604,15,464,7,2024-01-12,1,170.46,170.46
8605,42,687,6,2024-02-16,1,147.62,147.62
8606,17,998,18,2023-04-13,1,20.05,20.05
8607,30,374,2,2023-10-12,2,193.36,386.72
8608,16,678,16,2023-07-21,5,170.47,852.35
8609,10,485,19,2024-04-23,1,122.08,122.08
8610,29,161,6,2023-04-23,4,28.27,113.08
8611,6,531,18,2024-04-30,3,382.22,1146.66
8612,1,150,10,2023-03-11,5,107.48,537.4
8613,10,71,4,2023-12-03,1,122.08,122.08
8614,34,82,20,2024-01-31,2,418.02,836.04
8615,30,86,20,2023-09-11,2,193.36,386.72
8616,45,50,17,2024-02-18,2,189.04,378.08
8617,39,431,10,2023-08-27,2,391.69,783.38
8618,34,288,19,2024-02-15,1,418.02,418.02
8619,50,140,17,2023-07-09,3,351.37,1054.11
8620,17,393,17,2024-09-11,4,20.05,80.2
8621,36,496,9,2024-09-16,4,488.38,1953.52
8622,32,15,19,2023-03-09,3,385.42,1156.26
8623,41,508,5,2024-01-16,1,172.46,172.46
8624,8,34,18,2023-10-23,1,322.78,322.78
8625,34,207,11,2023-09-13,3,418.02,1254.06
8626,35,680,17,2024-06-26,1,367.83,367.83
8627,26,183,17,2024-05-24,2,347.15,694.3
8628,37,275,2,2023-07-05,1,220.89,220.89
8629,1,357,5,2023-08-10,4,107.48,429.92
8630,15,53,4,2023-09-02,3,170.46,511.38
8631,48,769,12,2023-01-09,5,194.93,974.65
8632,47,966,4,2024-07-03,3,163.54,490.62
8633,15,468,15,2023-10-27,1,170.46,170.46
8634,7,608,11,2024-08-21,3,225.41,676.23
8635,13,499,18,2024-05-07,1,183.21,183.21
8636,16,65,4,2023-05-30,3,170.47,511.41
8637,40,542,4,2023-04-07,4,263.4,1053.6
8638,33,882,17,2023-03-12,1,269.05,269.05
8639,3,282,1,2023-08-17,1,276.91,276.91
8640,8,769,19,2024-03-23,2,322.78,645.56
8641,28,948,10,2024-03-19,5,406.72,2033.6
8642,42,484,3,2023-02-28,1,147.62,147.62
8643,13,994,15,2023-04-11,2,183.21,366.42
8644,26,890,19,2024-01-14,2,347.15,694.3
8645,22,361,19,2024-03-19,4,185.61,742.44
8646,6,908,15,2024-05-01,3,382.22,1146.66
8647,3,406,18,2024-01-12,4,276.91,1107.64
8648,5,538,5,2024-06-05,1,107.02,107.02
8649,41,276,12,2024-09-25,5,172.46,862.3
8650,6,711,16,2024-11-04,1,382.22,382.22
8651,41,166,4,2024-09-13,5,172.46,862.3
8652,18,854,5,2023-02-27,2,200.41,400.82
8653,15,806,13,2024-09-10,5,170.46,852.3
8654,39,57,1,2023-06-27,3,391.69,1175.07
8655,15,287,15,2024-04-16,2,170.46,340.92
8656,18,202,4,2023-07-14,4,200.41,801.64
8657,20,259,20,2024-02-12,1,286.8,286.8
8658,10,204,18,2024-01-17,5,122.08,610.4
8659,10,316,2,2024-06-22,3,122.08,366.24
8660,33,583,3,2024-05-14,2,269.05,538.1
8661,24,337,10,2024-03-27,5,447.75,2238.75
8662,29,167,9,2023-12-27,4,28.27,113.08
8663,42,336,10,2024-07-05,2,147.62,295.24
8664,41,273,19,2024-09-23,5,172.46,862.3
8665,42,926,20,2024-07-10,5,147.62,738.1
8666,29,341,6,2023-08-11,2,28.27,56.54
8667,25,380,17,2024-07-27,1,260.99,260.99
8668,27,403,9,2024-05-26,2,99.84,199.68
8669,46,645,5,2023-02-23,5,122.91,614.55
8670,19,996,10,2024-02-03,1,203.07,203.07
8671,50,313,17,2024-04-05,3,351.37,1054.11
8672,14,55,2,2024-01-16,4,118.89,475.56
8673,17,570,19,2024-07-31,5,20.05,100.25
8674,10,2,9,2023-05-19,5,122.08,610.4
8675,25,157,5,2024-06-03,1,260.99,260.99
8676,45,721,14,2023-02-07,2,189.04,378.08
8677,15,981,5,2024-04-17,2,170.46,340.92
8678,46,895,18,2023-07-07,2,122.91,245.82
8679,6,810,5,2024-05-29,1,382.22,382.22
8680,14,102,18,2024-08-05,2,118.89,237.78
8681,29,768,17,2023-08-26,5,28.27,141.35
8682,3,400,8,2024-05-05,1,276.91,276.91
8683,12,934,16,2023-06-13,3,78.4,235.2
8684,39,823,6,2023-01-14,1,391.69,391.69
8685,33,384,16,2023-01-31,4,269.05,1076.2
8686,6,772,3,2023-08-29,1,382.22,382.22
8687,27,625,15,2023-03-07,5,99.84,499.2
8688,33,38,15,2023-01-02,4,269.05,1076.2
8689,31,897,17,2024-06-15,5,249.7,1248.5
8690,18,578,3,2024-02-16,4,200.41,801.64
8691,42,325,18,2024-10-17,5,147.62,738.1
8692,43,913,7,2023-11-21,5,6.21,31.05
8693,47,560,1,2023-07-17,5,163.54,817.7
8694,6,670,11,2023-10-15,4,382.22,1528.88
8695,7,105,7,2023-07-07,3,225.41,676.23
8696,24,920,4,2023-06-16,5,447.75,2238.75
8697,41,785,11,2023-06-01,5,172.46,862.3
8698,5,882,4,2023-12-13,5,107.02,535.1
8699,16,165,15,2024-01-08,5,170.47,852.35
8700,26,980,17,2024-03-16,1,347.15,347.15
8701,6,235,11,2023-04-17,3,382.22,1146.66
8702,40,567,1,2023-06-11,1,263.4,263.4
8703,16,411,1,2023-09-03,3,170.47,511.41
8704,34,975,1,2024-03-11,4,418.02,1672.08
8705,5,563,6,2023-10-24,5,107.02,535.1
8706,46,171,11,2024-10-26,4,122.91,491.64
8707,31,826,15,2023-01-01,5,249.7,1248.5
8708,49,207,20,2024-03-03,1,75.66,75.66
8709,3,537,14,2024-09-07,4,276.91,1107.64
8710,35,119,16,2023-06-30,4,367.83,1471.32
8711,42,440,10,2024-11-16,2,147.62,295.24
8712,7,358,12,2024-08-15,1,225.41,225.41
8713,18,385,12,2024-10-02,2,200.41,400.82
8714,42,377,20,2023-02-20,5,147.62,738.1
8715,39,644,10,2024-07-08,4,391.69,1566.76
8716,26,67,6,2023-05-11,4,347.15,1388.6
8717,13,871,10,2023-06-14,4,183.21,732.84
8718,14,281,18,2024-07-08,3,118.89,356.67
8719,31,602,15,2024-03-02,3,249.7,749.1
8720,30,845,13,2024-11-19,4,193.36,773.44
8721,27,103,12,2023-08-01,5,99.84,499.2
8722,11,865,18,2024-03-03,4,497.06,1988.24
8723,41,552,16,2023-06-05,2,172.46,344.92
8724,35,425,8,2024-04-01,4,367.83,1471.32
8725,14,790,4,2024-08-12,2,118.89,237.78
8726,30,372,3,2024-11-19,1,193.36,193.36
8727,16,76,18,2023-01-08,2,170.47,340.94
8728,45,593,10,2024-05-30,4,189.04,756.16
8729,48,772,13,2024-02-17,1,194.93,194.93
8730,45,389,7,2023-06-02,1,189.04,189.04
8731,4,733,7,2024-01-17,1,315.3,315.3
8732,34,701,3,2023-06-23,5,418.02,2090.1
8733,46,372,19,2023-04-03,1,122.91,122.91
8734,10,440,11,2023-05-10,1,122.08,122.08
